"","Team","Opponent","game_id","game_date","season","is_home","TOI","GF","GA","G_diff","xGF","xGA","xG_diff","SF","SA","S_diff","FF","FA","F_diff","CF","CA","C_diff","PEND2","PENT2","PEND5","PENT5"
"191","ANA","PIT",2010020186,14918,20102011,1,60,3,2,1,2.04152068579079,4.67782922743629,-2.6363085416455,19,32,-13,34,44,-10,46,60,-14,2,4,0,0
"192","ANA","NSH",2010020202,14920,20102011,1,60,5,4,1,7.68575879279012,3.80431104976089,3.88144774302924,37,24,13,53,43,10,60,53,7,4,4,0,0
"193","ANA","S.J",2010020210,14922,20102011,0,64.45,3,2,1,4.26625956452335,7.64891236388939,-3.38265279936604,20,41,-21,31,59,-28,38,76,-38,2,4,0,0
"194","ANA","NYI",2010020216,14923,20102011,1,60,1,0,1,1.82015108832456,1.91275481761841,-0.0926037292938418,14,27,-13,21,48,-27,34,63,-29,2,6,0,0
"195","ANA","DAL",2010020232,14925,20102011,1,60,4,2,2,5.38815115419129,3.58511625826941,1.80303489592188,37,29,8,47,37,10,54,47,7,3,3,0,0
"196","ANA","CHI",2010020247,14927,20102011,0,64.5333333333333,2,3,-1,2.89608684681298,5.80264683569334,-2.90655998888036,26,43,-17,37,66,-29,49,84,-35,2,4,0,0
"197","ANA","DAL",2010020256,14929,20102011,0,60,1,2,-1,3.4054432362798,3.85397127052853,-0.448528034248724,27,26,1,38,40,-2,50,55,-5,7,6,0,0
"198","ANA","MIN",2010020264,14930,20102011,0,63.6,1,2,-1,3.62461755925324,3.50786319135022,0.116754367903013,28,27,1,41,43,-2,51,53,-2,1,1,0,0
"199","ANA","CBJ",2010020282,14932,20102011,1,60,3,4,-1,4.91539114297484,7.28810842998791,-2.37271728701307,50,29,21,59,42,17,71,52,19,5,4,0,0
"200","ANA","EDM",2010020296,14934,20102011,1,60,2,4,-2,6.57712593022734,4.87069877330214,1.7064271569252,40,26,14,54,35,19,60,54,6,5,3,0,0
"201","ANA","CHI",2010020326,14939,20102011,1,60,1,4,-3,4.24845415994059,4.35370045991221,-0.105246299971622,27,34,-7,38,50,-12,46,62,-16,6,3,0,0
"202","ANA","ARI",2010020341,14940,20102011,0,60,6,4,2,3.58670675169014,7.40006768808234,-3.8133609363922,25,34,-9,33,49,-16,40,70,-30,3,5,0,0
"203","ANA","L.A",2010020352,14942,20102011,1,60,2,0,2,1.52193253926089,4.84034302910732,-3.31841048984643,19,27,-8,32,46,-14,36,62,-26,2,3,0,0
"204","ANA","FLA",2010020364,14944,20102011,1,60,5,3,2,4.66528614901472,3.72064524958842,0.944640899426304,29,32,-3,36,48,-12,50,59,-9,1,2,0,0
"205","ANA","DET",2010020378,14946,20102011,1,60,0,4,-4,3.98639661056222,4.24915156312636,-0.262754952564137,41,29,12,48,41,7,57,48,9,3,1,0,0
"206","ANA","ARI",2010020394,14948,20102011,1,60,0,3,-3,2.87776320141716,5.38280559552368,-2.50504239410652,26,39,-13,39,53,-14,52,69,-17,5,8,0,0
"207","ANA","EDM",2010020405,14950,20102011,0,65,2,2,0,4.02641061985469,4.62028097234906,-0.593870352494378,32,36,-4,44,52,-8,56,71,-15,4,4,0,0
"208","ANA","VAN",2010020410,14951,20102011,0,65,4,4,0,2.17158387880772,4.34551899222424,-2.17393511341652,20,40,-20,22,59,-37,28,80,-52,4,7,0,0
"209","ANA","CGY",2010020424,14953,20102011,1,65,2,2,0,5.323861280858,7.00384960963856,-1.67998832878056,25,39,-14,39,57,-18,51,67,-16,5,6,0,0
"210","ANA","MIN",2010020440,14955,20102011,1,60,6,2,4,4.8947295766236,2.75512894289568,2.13960063372792,36,22,14,46,31,15,57,48,9,6,4,0,0
"211","ANA","WSH",2010020452,14958,20102011,0,64.05,2,1,1,4.96243245078949,3.13672023902473,1.82571221176477,24,32,-8,40,45,-5,55,65,-10,2,2,0,0
"212","ANA","NYI",2010020460,14959,20102011,0,60,2,3,-1,5.33183614133263,4.27598263289524,1.05585350843738,32,29,3,48,39,9,68,52,16,6,4,0,0
"213","ANA","CAR",2010020476,14961,20102011,0,60,2,4,-2,8.37380899320124,6.13257894593698,2.24123004726425,45,32,13,62,47,15,80,65,15,8,5,0,0
"214","ANA","BOS",2010020488,14963,20102011,0,60,3,0,3,2.44039137467952,5.89303284735104,-3.45264147267152,25,45,-20,34,65,-31,44,88,-44,1,2,0,0
"215","ANA","BUF",2010020495,14964,20102011,0,60,2,5,-3,2.11972532335382,5.79102194200095,-3.67129661864713,23,42,-19,28,52,-24,42,68,-26,4,3,0,0
"216","ANA","L.A",2010020529,14969,20102011,0,60,1,4,-3,2.78677322188742,2.76257774644182,0.0241954754455946,19,30,-11,31,45,-14,42,69,-27,2,4,0,0
"217","ANA","ARI",2010020543,14971,20102011,0,60,3,1,2,4.44476458086638,3.27400544568172,1.17075913518465,24,32,-8,36,49,-13,41,66,-25,3,6,0,0
"218","ANA","PHI",2010020563,14974,20102011,1,60,5,2,3,4.14008002754417,3.39151696083718,0.748563066706993,27,37,-10,36,51,-15,48,65,-17,2,2,0,0
"219","ANA","CHI",2010020580,14976,20102011,1,60,2,1,1,2.92662307916908,5.26026361749155,-2.33364053832247,18,40,-22,29,58,-29,39,71,-32,4,2,0,0
"220","ANA","NSH",2010020596,14979,20102011,1,60,1,4,-3,5.60861095158566,7.00636979844421,-1.39775884685855,41,24,17,50,33,17,64,41,23,4,2,0,0
"221","ANA","CBJ",2010020611,14981,20102011,1,60,6,0,6,5.31442892478663,4.29464727305458,1.01978165173205,29,27,2,35,39,-4,41,46,-5,8,7,0,0
"222","ANA","S.J",2010020627,14983,20102011,1,60,1,0,1,2.5197651378403,4.99488334724447,-2.47511820940417,28,37,-9,47,53,-6,58,74,-16,2,3,0,0
"223","ANA","STL",2010020645,14986,20102011,1,60,7,4,3,3.14482423651498,5.61828904363054,-2.47346480711556,24,34,-10,33,58,-25,43,74,-31,4,5,0,0
"224","ANA","ARI",2010020669,14989,20102011,0,60,2,6,-4,4.57174259158106,4.5048006113348,0.0669419802462556,28,34,-6,37,53,-16,47,64,-17,3,4,0,0
"225","ANA","EDM",2010020676,14990,20102011,1,60,3,2,1,2.98810211194729,3.70178928523968,-0.713687173292397,28,28,0,39,42,-3,47,64,-17,4,5,0,0
"226","ANA","OTT",2010020687,14992,20102011,0,65,1,1,0,5.62729487246725,4.83294605305127,0.794348819415973,27,40,-13,40,57,-17,49,76,-27,0,2,0,0
"227","ANA","TOR",2010020697,14994,20102011,0,60,2,5,-3,5.8171618974884,3.44795432611014,2.36920757137826,28,37,-9,44,46,-2,59,66,-7,2,2,0,0
"228","ANA","MTL",2010020716,14996,20102011,0,65,3,3,0,3.10978168699103,4.74725097029339,-1.63746928330236,26,40,-14,34,51,-17,43,77,-34,4,6,0,0
"229","ANA","CBJ",2010020737,14999,20102011,0,60,3,2,1,1.49686539033428,3.90514315496346,-2.40827776462919,22,37,-15,27,48,-21,33,67,-34,0,5,0,0
"230","ANA","S.J",2010020769,15007,20102011,1,60,3,4,-1,2.71681406906646,7.17674025371525,-4.45992618464879,30,28,2,44,38,6,60,43,17,5,2,0,0
"231","ANA","COL",2010020784,15010,20102011,0,60,3,0,3,5.15642644341278,3.38392354125972,1.77250290215306,29,25,4,45,41,4,57,61,-4,6,3,0,0
"232","ANA","VAN",2010020815,15014,20102011,0,60,4,3,1,3.65669543396507,8.18468836904458,-4.52799293507951,24,38,-14,31,55,-24,40,73,-33,2,1,0,0
"233","ANA","CGY",2010020828,15016,20102011,0,64.6833333333333,5,4,1,0,0,0,30,25,5,37,44,-7,52,70,-18,1,4,0,0
"234","ANA","EDM",2010020844,15018,20102011,0,60,4,0,4,3.76317264983663,1.36877794043677,2.39439470939986,22,12,10,39,22,17,49,38,11,5,3,0,0
"235","ANA","WSH",2010020862,15021,20102011,1,60,6,7,-1,2.57246627868153,5.96108093171428,-3.38861465303275,21,31,-10,30,41,-11,42,57,-15,4,4,0,0
"236","ANA","MIN",2010020875,15023,20102011,0,60,1,5,-4,4.30091736104805,2.72948323446653,1.57143412658152,30,26,4,44,35,9,56,44,12,5,4,0,0
"237","ANA","STL",2010020882,15024,20102011,0,60,3,9,-6,3.94455614977596,2.61232569254935,1.33223045722661,25,23,2,32,31,1,47,43,4,4,5,0,0
"238","ANA","L.A",2010020908,15028,20102011,1,60,2,3,-1,4.32366248133621,5.12551623990294,-0.801853758566722,27,18,9,34,36,-2,43,50,-7,2,1,0,0
"239","ANA","MIN",2010020923,15030,20102011,1,64.8833333333333,2,3,-1,6.9431634944483,5.81261472975259,1.13054876469571,48,31,17,65,39,26,83,46,37,5,4,0,0
"240","ANA","COL",2010020939,15032,20102011,1,60,3,2,1,6.07372750552349,2.53891554194241,3.53481196358109,32,24,8,47,33,14,51,47,4,5,2,0,0
"241","ANA","DET",2010020956,15035,20102011,1,62.8333333333333,2,1,1,3.10652473385593,5.02776797511615,-1.92124324126021,28,29,-1,38,47,-9,46,60,-14,5,9,0,0
"242","ANA","DAL",2010020972,15037,20102011,1,64.9333333333333,4,3,1,5.42915648929193,4.8863967579673,0.542759731324622,29,26,3,39,37,2,49,47,2,5,5,0,0
"243","ANA","VAN",2010020988,15039,20102011,1,60,0,3,-3,5.25911469039846,3.08346021189936,2.1756544784991,26,16,10,35,27,8,45,37,8,7,6,0,0
"244","ANA","NYR",2010021007,15042,20102011,1,60,5,2,3,5.76949225956605,2.83948418619025,2.9300080733758,33,32,1,46,45,1,59,55,4,3,3,0,0
"245","ANA","COL",2010021022,15044,20102011,0,60,6,2,4,5.19716061163695,3.34702952780574,1.85013108383121,33,26,7,41,31,10,49,44,5,6,6,0,0
"246","ANA","ARI",2010021037,15046,20102011,1,60,2,5,-3,0,0,0,38,31,7,50,40,10,64,54,10,6,3,0,0
"247","ANA","STL",2010021054,15049,20102011,1,60,2,1,1,4.99001214469899,5.79987534497832,-0.809863200279324,24,31,-7,34,48,-14,46,64,-18,3,2,0,0
"248","ANA","L.A",2010021078,15052,20102011,0,61.5333333333333,2,1,1,2.90195601840969,6.84246855892707,-3.94051254051737,25,32,-7,34,54,-20,43,73,-30,3,6,0,0
"249","ANA","CGY",2010021085,15053,20102011,1,62.6333333333333,5,4,1,4.24327261147499,5.03186944723711,-0.788596835762121,33,41,-8,44,56,-12,51,76,-25,4,4,0,0
"250","ANA","DAL",2010021100,15056,20102011,0,61.7,4,3,1,4.47306597593706,7.75909998309133,-3.28603400715427,26,26,0,38,42,-4,50,54,-4,4,3,0,0
"251","ANA","NSH",2010021107,15057,20102011,0,60,4,5,-1,3.89665169198997,3.48781727151263,0.408834420477348,38,28,10,43,36,7,59,45,14,6,3,0,0
"252","ANA","CHI",2010021125,15059,20102011,0,60,2,1,1,0,0,0,25,28,-3,32,38,-6,37,54,-17,2,2,0,0
"253","ANA","COL",2010021133,15061,20102011,1,60,5,4,1,6.15950318481555,4.87531677202617,1.28418641278938,42,35,7,52,50,2,62,58,4,7,4,0,0
"254","ANA","CGY",2010021149,15063,20102011,0,60,4,2,2,4.19425838180847,2.79274338964622,1.40151499216225,22,25,-3,26,42,-16,35,71,-36,6,7,0,0
"255","ANA","S.J",2010021174,15066,20102011,0,60,2,4,-2,4.4779668780975,5.53938327317472,-1.06141639507722,22,33,-11,32,48,-16,47,67,-20,4,1,0,0
"256","ANA","DAL",2010021181,15067,20102011,1,60,3,4,-1,4.3435199605301,3.05535308574326,1.28816687478684,27,31,-4,38,40,-2,49,57,-8,3,6,0,0
"257","ANA","S.J",2010021199,15070,20102011,1,60,6,2,4,3.98797213310635,7.82569995347876,-3.83772782037241,34,38,-4,50,54,-4,55,66,-11,7,5,0,0
"258","ANA","L.A",2010021214,15072,20102011,1,60,2,1,1,2.01018604403362,5.02150406822057,-3.01131802418695,28,24,4,35,30,5,50,53,-3,3,4,0,0
"259","ANA","L.A",2010021224,15073,20102011,0,60,3,1,2,2.82982295351667,7.17161857849239,-4.34179562497572,20,44,-24,27,71,-44,31,93,-62,6,8,0,0
"260","ANA","NSH",2010030181,15077,20102011,1,60,1,4,-3,3.01756259548711,2.67266835339507,0.344894242092039,28,30,-2,41,38,3,61,55,6,7,8,0,0
"261","ANA","NSH",2010030182,15079,20102011,1,60,5,3,2,5.90319080688641,4.62409308832139,1.27909771856503,28,34,-6,33,51,-18,40,65,-25,6,7,0,0
"262","ANA","NSH",2010030183,15081,20102011,0,60,3,4,-1,2.65011751980444,6.16143932813429,-3.51132180832985,16,37,-21,28,52,-24,42,70,-28,3,6,0,0
"263","ANA","NSH",2010030184,15084,20102011,0,60,6,3,3,4.7670366717648,2.86837577201711,1.89866089974769,38,22,16,46,32,14,57,52,5,5,5,0,0
"264","ANA","NSH",2010030185,15086,20102011,1,61.95,3,4,-1,4.94728716765083,4.95800620387308,-0.0107190362222482,26,37,-11,35,51,-16,42,70,-28,2,2,0,0
"265","ANA","NSH",2010030186,15088,20102011,0,60,2,4,-2,4.74630186179638,5.23959432651645,-0.493292464720071,27,30,-3,42,41,1,59,56,3,2,4,0,0
"266","ANA","BUF",2011020007,15254,20112012,0,60,1,4,-3,4.15024344591438,2.62404053902719,1.52620290688719,30,25,5,45,37,8,62,48,14,7,6,0,0
"267","ANA","NYR",2011020020,15255,20112012,1,65,1,1,0,3.28976860914565,2.4794803540757,0.810288255069949,28,15,13,42,28,14,60,45,15,8,9,0,0
"268","ANA","S.J",2011020048,15261,20112012,1,60,1,0,1,2.81368613158836,3.71603323426098,-0.902347102672617,23,31,-8,35,45,-10,45,64,-19,3,5,0,0
"269","ANA","STL",2011020063,15263,20112012,1,60,4,2,2,3.55345157370175,6.3990846028193,-2.84563302911755,23,30,-7,37,47,-10,52,58,-6,5,5,0,0
"270","ANA","S.J",2011020068,15264,20112012,0,60,3,2,1,2.80818806363443,6.79439337978511,-3.98620531615068,22,43,-21,31,63,-32,43,93,-50,3,6,0,0
"271","ANA","DAL",2011020094,15268,20112012,1,60,1,3,-2,5.21388661941091,3.81696816440672,1.3969184550042,36,19,17,52,28,24,69,37,32,5,2,0,0
"272","ANA","ARI",2011020109,15270,20112012,1,60,4,5,-1,3.4264641625341,4.4155274588702,-0.989063296336095,33,35,-2,46,49,-3,54,58,-4,4,3,0,0
"273","ANA","CHI",2011020118,15272,20112012,0,65,2,2,0,3.47896805102937,5.53059821252828,-2.05163016149891,31,35,-4,38,48,-10,53,62,-9,6,3,0,0
"274","ANA","MIN",2011020132,15274,20112012,0,60,3,2,1,0.959551529926102,2.15318012704984,-1.19362859712373,16,25,-9,26,32,-6,41,49,-8,6,5,0,0
"275","ANA","NSH",2011020147,15276,20112012,0,60,0,3,-3,3.50483819062356,4.48165696975775,-0.976818779134192,20,29,-9,31,39,-8,45,55,-10,3,6,0,0
"276","ANA","CBJ",2011020153,15277,20112012,0,60,1,3,-2,1.52170726103941,3.48267431397107,-1.96096705293166,20,21,-1,25,31,-6,43,38,5,4,4,0,0
"277","ANA","WSH",2011020161,15279,20112012,0,62.3,4,5,-1,1.4138926205769,7.1510538820803,-5.7371612615034,15,40,-25,22,53,-31,37,70,-33,1,3,0,0
"278","ANA","NYR",2011020169,15281,20112012,0,65,1,1,0,2.93917730352095,2.9692346372467,-0.0300573337257504,28,25,3,38,42,-4,53,59,-6,3,5,0,0
"279","ANA","DET",2011020190,15283,20112012,0,60,0,5,-5,4.06353201959064,5.73423298946,-1.67070096986936,22,50,-28,29,63,-34,33,77,-44,5,4,0,0
"280","ANA","NSH",2011020213,15287,20112012,1,60,2,4,-2,3.08527661378935,1.25474548559083,1.83053112819852,33,32,1,51,40,11,71,46,25,5,4,0,0
"281","ANA","VAN",2011020228,15289,20112012,1,60,4,3,1,3.25119658786571,5.16084281195109,-1.90964622408538,21,41,-20,26,52,-26,30,59,-29,2,5,0,0
"282","ANA","MIN",2011020242,15291,20112012,1,60,2,3,-1,4.4281985171578,5.79502773861168,-1.36682922145388,34,26,8,56,45,11,73,57,16,4,5,0,0
"283","ANA","L.A",2011020259,15294,20112012,0,65,1,1,0,4.92269112844951,7.0300446606562,-2.10735353220669,24,37,-13,42,59,-17,47,74,-27,4,6,0,0
"284","ANA","L.A",2011020269,15295,20112012,1,60,3,5,-2,6.13112709043216,4.35579038050491,1.77533670992725,38,36,2,56,49,7,67,67,0,4,5,0,0
"285","ANA","DET",2011020288,15298,20112012,1,60,2,4,-2,4.14975207718089,4.08152324176626,0.0682288354146294,34,30,4,46,44,2,55,60,-5,5,6,0,0
"286","ANA","ARI",2011020311,15301,20112012,0,60,2,4,-2,2.56268975290982,5.2482745019556,-2.68558474904578,21,29,-8,31,52,-21,39,62,-23,3,9,0,0
"287","ANA","CHI",2011020318,15303,20112012,1,60,5,6,-1,2.88142649247227,7.26356976193301,-4.38214326946075,28,42,-14,38,56,-18,49,73,-24,3,7,0,0
"288","ANA","TOR",2011020340,15305,20112012,1,60,2,5,-3,3.26585360460012,5.88077600424731,-2.61492239964718,28,28,0,41,44,-3,52,55,-3,2,4,0,0
"289","ANA","MTL",2011020357,15308,20112012,1,60,4,1,3,4.22036699938485,2.11164184089284,2.10872515849201,27,20,7,40,34,6,61,47,14,6,7,0,0
"290","ANA","PHI",2011020371,15310,20112012,1,63.4833333333333,3,4,-1,2.00114233664817,5.56369895195887,-3.5625566153107,22,47,-25,33,57,-24,42,76,-34,5,11,0,0
"291","ANA","MIN",2011020385,15312,20112012,1,60,3,5,-2,3.27110692195129,6.26925586999528,-2.99814894804399,27,36,-9,46,47,-1,65,58,7,3,3,0,0
"292","ANA","L.A",2011020400,15314,20112012,1,60,3,2,1,3.48419768805616,5.82053224134143,-2.33633455328527,27,39,-12,40,56,-16,51,70,-19,2,2,0,0
"293","ANA","STL",2011020413,15316,20112012,0,60,2,4,-2,2.97202580480371,3.1093436479714,-0.137317843167693,23,24,-1,33,38,-5,45,49,-4,5,4,0,0
"294","ANA","NSH",2011020429,15318,20112012,0,60,2,3,-1,2.73318934446434,3.29300756014709,-0.559818215682753,17,28,-11,23,42,-19,35,54,-19,2,4,0,0
"295","ANA","ARI",2011020450,15322,20112012,1,60,4,1,3,5.72947186203504,3.12830117133554,2.6011706906995,28,20,8,41,36,5,54,55,-1,4,3,0,0
"296","ANA","CHI",2011020465,15324,20112012,0,60,1,4,-3,4.07324438390788,1.60032832893194,2.47291605497594,25,24,1,42,32,10,59,44,15,3,3,0,0
"297","ANA","WPG",2011020470,15325,20112012,0,60,3,5,-2,4.81235740611706,4.87698364954154,-0.0646262434244846,36,31,5,57,47,10,69,53,16,5,3,0,0
"298","ANA","DAL",2011020483,15327,20112012,0,60,3,5,-2,5.45044460120574,3.06355649209114,2.38688810911459,28,33,-5,39,45,-6,52,59,-7,3,5,0,0
"299","ANA","L.A",2011020507,15330,20112012,0,65,2,2,0,2.75317328388337,5.65754417513381,-2.90437089125044,22,34,-12,34,50,-16,41,67,-26,4,5,0,0
"300","ANA","S.J",2011020528,15334,20112012,0,60,3,2,1,2.18663534650113,5.32882874918869,-3.14219340268755,23,38,-15,31,51,-20,48,66,-18,2,2,0,0
"301","ANA","VAN",2011020550,15337,20112012,1,60,2,5,-3,3.80923717561419,4.15147943818124,-0.342242262567055,32,31,1,47,41,6,63,46,17,6,1,0,0
"302","ANA","COL",2011020566,15339,20112012,1,60,2,4,-2,1.89622708647863,2.65506734568044,-0.758840259201804,20,26,-6,30,38,-8,45,47,-2,2,2,0,0
"303","ANA","S.J",2011020583,15343,20112012,1,60,1,3,-2,5.62072512402665,6.34457740554353,-0.723852281516884,27,36,-9,48,51,-3,66,62,4,3,4,0,0
"304","ANA","NYI",2011020597,15345,20112012,1,60,4,2,2,4.04027037404012,2.75107915655462,1.2891912174855,20,21,-1,34,37,-3,52,56,-4,2,3,0,0
"305","ANA","CBJ",2011020613,15347,20112012,1,60,7,4,3,5.51086734381603,2.49707384440331,3.01379349941272,27,18,9,39,32,7,56,46,10,5,2,0,0
"306","ANA","DAL",2011020628,15349,20112012,1,60,5,2,3,6.16940413287375,4.11204170068959,2.05736243218416,26,28,-2,39,46,-7,52,63,-11,3,3,0,0
"307","ANA","CGY",2011020640,15351,20112012,0,61.85,0,1,-1,3.77333326026564,1.38733415160095,2.38599910866469,23,19,4,33,31,2,45,39,6,1,2,0,0
"308","ANA","EDM",2011020646,15352,20112012,0,60,5,0,5,5.90682621424396,4.12292761708886,1.7838985971551,28,33,-5,37,48,-11,43,58,-15,3,2,0,0
"309","ANA","VAN",2011020663,15354,20112012,0,60,4,2,2,4.92927510775876,4.16249776212499,0.766777345633777,34,23,11,42,32,10,51,50,1,3,3,0,0
"310","ANA","ARI",2011020684,15357,20112012,1,60,6,2,4,3.71570601014537,4.25179445871441,-0.536088448569046,21,27,-6,33,49,-16,42,64,-22,1,4,0,0
"311","ANA","OTT",2011020705,15360,20112012,1,60,2,1,1,4.25857930403436,3.81126500247046,0.447314301563893,29,32,-3,44,41,3,54,63,-9,3,2,0,0
"312","ANA","COL",2011020715,15361,20112012,1,60,3,2,1,3.28689822849628,4.65787360306767,-1.37097537457139,18,45,-27,35,61,-26,49,88,-39,3,4,0,0
"313","ANA","DAL",2011020730,15363,20112012,0,60,0,1,-1,5.23696796153672,1.43247320971932,3.8044947518174,27,16,11,42,20,22,69,33,36,3,1,0,0
"314","ANA","ARI",2011020745,15370,20112012,0,60,4,1,3,3.54382507462287,2.83642481990557,0.7074002547173,30,26,4,39,45,-6,49,59,-10,3,3,0,0
"315","ANA","DAL",2011020752,15371,20112012,1,60,2,6,-4,5.23611041231197,2.70091531437958,2.53519509793239,35,26,9,45,35,10,56,46,10,4,3,0,0
"316","ANA","CBJ",2011020766,15373,20112012,1,63.9166666666667,2,3,-1,3.87071868491572,4.23077838906693,-0.360059704151205,35,21,14,49,36,13,70,53,17,5,4,0,0
"317","ANA","CGY",2011020785,15376,20112012,1,65,2,2,0,3.96425988259448,4.30921659697538,-0.344956714380892,33,26,7,48,38,10,71,52,19,6,3,0,0
"318","ANA","CAR",2011020799,15378,20112012,1,62.2333333333333,3,2,1,4.49497524476828,6.50763943366474,-2.01266418889645,34,33,1,46,46,0,63,63,0,1,2,0,0
"319","ANA","DET",2011020813,15380,20112012,0,65,1,1,0,4.70431445079157,4.05770690480464,0.646607545986932,30,24,6,39,35,4,47,45,2,7,6,0,0
"320","ANA","CBJ",2011020830,15382,20112012,0,60,5,3,2,6.02043695357861,2.99213697842788,3.02829997515073,35,27,8,40,34,6,50,50,0,4,5,0,0
"321","ANA","MIN",2011020843,15384,20112012,0,60,2,1,1,2.5445226326168,1.79017441772157,0.754348214895227,25,18,7,36,25,11,53,43,10,3,4,0,0
"322","ANA","N.J",2011020858,15387,20112012,0,65,2,2,0,4.26654770728783,2.40906348601584,1.85748422127199,38,27,11,44,35,9,50,42,8,3,1,0,0
"323","ANA","FLA",2011020878,15389,20112012,0,60,2,0,2,2.4478982704544,6.62394354300341,-4.176045272549,27,31,-4,40,42,-2,54,58,-4,2,3,0,0
"324","ANA","T.B",2011020890,15391,20112012,0,60,2,3,-1,3.18724064569853,2.92294576723361,0.264294878464912,30,16,14,43,23,20,59,33,26,2,2,0,0
"325","ANA","CAR",2011020900,15393,20112012,0,65,2,2,0,9.14048341258922,4.11082726356835,5.02965614902086,37,32,5,65,47,18,82,58,24,5,2,0,0
"326","ANA","CHI",2011020931,15396,20112012,1,60,3,1,2,3.39280528135328,2.2189130015322,1.17389227982108,38,19,19,49,30,19,62,50,12,4,4,0,0
"327","ANA","COL",2011020935,15397,20112012,0,60,1,4,-3,2.92879880015971,2.91572510477272,0.0130736953869928,28,23,5,39,35,4,55,53,2,3,1,0,0
"328","ANA","BUF",2011020949,15399,20112012,1,60,0,2,-2,9.45141773551888,2.99999298457988,6.451424750939,43,24,19,73,33,40,82,42,40,5,8,0,0
"329","ANA","CGY",2011020964,15401,20112012,1,60,3,2,1,6.61715389971505,5.46817335218657,1.14898054752848,38,29,9,52,36,16,65,51,14,4,5,0,0
"330","ANA","L.A",2011020972,15402,20112012,0,60,2,4,-2,0,0,0,31,20,11,41,40,1,50,50,0,4,4,0,0
"331","ANA","EDM",2011020983,15404,20112012,1,60,4,2,2,7.64654709220486,3.9368015524924,3.70974553971246,30,36,-6,44,44,0,54,59,-5,4,1,0,0
"332","ANA","STL",2011021004,15407,20112012,0,60,1,3,-2,3.01723822479835,5.72279628837714,-2.70555806357879,25,27,-2,34,44,-10,43,58,-15,3,4,0,0
"333","ANA","DAL",2011021022,15409,20112012,0,60,0,2,-2,1.96270447748248,3.42402558158938,-1.4613211041069,21,23,-2,35,28,7,53,53,0,5,6,0,0
"334","ANA","COL",2011021034,15411,20112012,0,61.8666666666667,2,3,-1,7.18924087042251,4.18927751434967,2.99996335607284,40,33,7,57,43,14,66,67,-1,1,1,0,0
"335","ANA","DET",2011021051,15413,20112012,1,60,4,0,4,2.26970961775098,2.80717346878822,-0.537463851037245,24,23,1,41,37,4,53,54,-1,2,3,0,0
"336","ANA","L.A",2011021064,15415,20112012,1,60,2,4,-2,4.51096554280031,6.64393295256082,-2.13296740976051,20,43,-23,36,59,-23,48,77,-29,4,4,0,0
"337","ANA","NSH",2011021080,15417,20112012,1,60,1,3,-2,4.55615864241181,3.89045366036589,0.665704982045921,31,27,4,42,41,1,54,50,4,1,4,0,0
"338","ANA","S.J",2011021087,15418,20112012,0,60,5,3,2,5.04058957973029,5.31823078383481,-0.277641204104512,40,30,10,46,46,0,65,63,2,2,3,0,0
"339","ANA","STL",2011021101,15420,20112012,1,60,4,3,1,3.5631298890803,2.9981110376782,0.565018851402101,22,38,-16,28,50,-22,39,68,-29,5,3,0,0
"340","ANA","BOS",2011021132,15424,20112012,1,60,2,3,-1,3.07530528814823,3.26801184207579,-0.192706553927565,27,25,2,35,32,3,50,45,5,3,2,0,0
"341","ANA","S.J",2011021153,15427,20112012,1,60,3,1,2,5.10092373621592,4.41001857157244,0.690905164643482,28,29,-1,36,40,-4,48,51,-3,0,1,0,0
"342","ANA","ARI",2011021178,15430,20112012,0,60,0,4,-4,4.87034765151839,5.37391516729258,-0.503567515774193,44,29,15,57,41,16,77,45,32,7,5,0,0
"343","ANA","EDM",2011021186,15431,20112012,1,60,1,2,-1,6.48976037360262,2.70449664414627,3.78526372945635,33,15,18,47,23,24,68,37,31,7,4,0,0
"344","ANA","VAN",2011021197,15433,20112012,0,65,4,4,0,1.688460659665,7.84581781522138,-6.15735715555638,24,39,-15,30,54,-24,41,78,-37,3,6,0,0
"345","ANA","EDM",2011021213,15435,20112012,0,61.2,3,2,1,4.23655563034117,4.74756459489436,-0.511008964553184,17,26,-9,25,37,-12,47,54,-7,1,1,0,0
"346","ANA","CGY",2011021221,15437,20112012,0,60,2,5,-3,5.45092812849907,2.93269842089808,2.51822970760099,25,23,2,40,33,7,49,47,2,5,3,0,0
"347","ANA","VAN",2012020013,15724,20122013,0,60,7,3,4,4.11687346478811,6.87721530362956,-2.76034183884145,26,29,-3,34,47,-13,41,62,-21,3,4,0,0
"348","ANA","CGY",2012020026,15726,20122013,0,60,5,4,1,5.25751840826706,3.38918119031587,1.86833721795119,24,25,-1,33,41,-8,44,58,-14,2,3,0,0
"349","ANA","VAN",2012020056,15730,20122013,1,60,0,5,-5,2.74353520281287,4.62673478064244,-1.88319957782956,30,34,-4,38,48,-10,48,58,-10,3,9,0,0
"350","ANA","NSH",2012020064,15731,20122013,1,65,2,2,0,3.12746730668005,3.9927824519109,-0.865315145230852,22,21,1,37,35,2,54,47,7,4,3,0,0
"351","ANA","S.J",2012020087,15734,20122013,0,65,2,2,0,4.95222194495125,3.87247712530615,1.0797448196451,30,18,12,45,37,8,67,52,15,4,2,0,0
"352","ANA","MIN",2012020107,15737,20122013,1,60,3,1,2,3.46558316622395,3.16065315780151,0.30493000842244,31,27,4,43,34,9,65,46,19,2,1,0,0
